ID,split duration,dept
STT_MV0538,00:10:39.280,STT_MV
STT_MV0539,00:08:54.915,STT_MV
STT_MV0540,00:07:30.671,STT_MV
STT_MV0541,00:11:10.295,STT_MV
STT_MV0542,00:13:39.754,STT_MV
STT_MV0543,00:13:03.391,STT_MV
STT_MV0544,00:23:55.733,STT_MV
STT_MV0545,00:07:30.258,STT_MV
STT_MV0546,00:11:12.431,STT_MV
STT_MV0547,00:09:52.666,STT_MV
STT_MV0548,00:06:48.450,STT_MV
STT_MV0549,00:08:07.748,STT_MV
STT_MV0550,00:35:31.052,STT_MV
STT_MV0551,00:31:33.446,STT_MV
STT_MV0552,00:01:09.888,STT_MV
STT_MV0553,00:02:08.928,STT_MV
STT_MV0554,00:23:05.696,STT_MV
STT_MV0555,00:04:50.736,STT_MV
STT_MV0556,00:10:08.858,STT_MV
STT_MV0557,00:30:39.742,STT_MV
STT_MV0558,00:10:58.868,STT_MV
STT_MV0559,00:17:47.899,STT_MV
STT_MV0560,00:15:24.824,STT_MV
STT_MV0561,00:12:55.202,STT_MV
STT_MV0562,00:11:04.194,STT_MV
STT_MV0563,00:19:32.732,STT_MV
STT_MV0564,00:31:43.577,STT_MV
STT_MV0565,00:13:45.524,STT_MV
STT_MV0566,00:13:47.779,STT_MV
STT_MV0567,00:17:27.463,STT_MV
STT_MV0568,00:09:23.323,STT_MV
STT_MV0569,00:14:01.234,STT_MV
STT_MV0570,00:14:33.556,STT_MV
STT_MV0571,00:13:58.716,STT_MV
STT_MV0572,00:08:03.543,STT_MV
STT_MV0573,00:15:18.543,STT_MV
STT_MV0574,00:13:31.741,STT_MV
STT_MV0575,00:04:45.422,STT_MV
STT_MV0576,00:05:15.184,STT_MV
STT_MV0577,00:12:51.746,STT_MV
STT_MV0578,00:17:31.345,STT_MV
STT_MV0579,00:42:32.149,STT_MV
STT_MV0580,00:14:34.123,STT_MV
STT_MV0581,00:13:29.736,STT_MV
STT_MV0582,00:13:24.569,STT_MV
STT_MV0583,00:07:27.367,STT_MV
STT_MV0584,00:13:00.864,STT_MV
STT_MV0585,00:09:34.521,STT_MV
STT_MV0586,00:03:19.341,STT_MV
STT_MV0587,00:02:58.505,STT_MV
STT_MV0588,00:04:55.250,STT_MV
STT_MV0589,00:33:53.900,STT_MV
STT_MV0590,00:03:00.312,STT_MV
STT_MV0591,00:09:37.876,STT_MV
STT_MV0592,00:02:55.046,STT_MV
STT_MV0593,00:03:49.655,STT_MV
STT_MV0594,00:01:03.607,STT_MV
STT_MV0595,00:33:47.349,STT_MV
STT_MV0596,00:41:22.443,STT_MV
STT_MV0597,00:36:02.342,STT_MV
STT_MV0598,00:45:53.976,STT_MV
STT_MV0599,00:43:55.140,STT_MV
STT_MV0600,00:47:51.252,STT_MV
STT_MV0601,00:51:55.609,STT_MV
STT_MV0602,00:00:49.361,STT_MV
STT_MV0603,00:50:19.722,STT_MV
STT_MV0604,00:48:37.702,STT_MV
STT_MV0605,00:26:28.226,STT_MV
STT_MV0606,00:31:18.463,STT_MV
STT_MV0607,00:34:09.526,STT_MV
STT_MV0608,00:33:52.652,STT_MV
STT_MV0609,00:37:25.471,STT_MV
STT_MV0610,00:29:27.088,STT_MV
STT_MV0611,00:29:43.050,STT_MV
STT_MV0612,00:31:29.676,STT_MV
STT_MV0613,00:27:55.139,STT_MV
STT_MV0614,00:34:27.873,STT_MV
STT_MV0615,00:35:48.669,STT_MV
STT_MV0616,00:34:35.640,STT_MV
STT_MV0617,00:34:23.639,STT_MV
STT_MV0618,00:32:33.353,STT_MV
STT_MV0619,00:30:51.637,STT_MV
STT_MV0620,00:30:54.747,STT_MV
STT_MV0621,00:24:27.385,STT_MV
STT_MV0622,00:30:32.818,STT_MV
STT_MV0623,00:31:42.354,STT_MV
STT_MV0624,00:33:02.080,STT_MV
STT_MV0625,00:32:20.184,STT_MV
STT_MV0626,00:22:01.131,STT_MV
STT_MV0627,00:35:23.081,STT_MV
STT_MV0628,00:37:11.909,STT_MV
STT_MV0629,00:36:54.625,STT_MV
STT_MV0630,00:39:01.230,STT_MV
STT_MV0631,00:37:37.849,STT_MV
STT_MV0632,00:36:58.864,STT_MV
STT_MV0633,00:32:57.323,STT_MV
STT_MV0634,00:33:44.510,STT_MV
STT_MV0635,00:34:02.405,STT_MV
STT_MV0636,00:37:23.452,STT_MV
